image,caption_number,caption,id
1075881101_d55c46bece.jpg,0,egy fiú letisztítja a buborékokat az arcáról.,58
1075881101_d55c46bece.jpg,1,Egy habbal borított fiú arcát tisztára törölték.,58
1075881101_d55c46bece.jpg,2,Egy fiút buborékok borítanak.,58
1075881101_d55c46bece.jpg,3,Habbal borított gyerek mászik egy fekete felfújható rámpán.,58
1075881101_d55c46bece.jpg,4,Egy szappanos vízzel borított személyt letakarítanak.,58
1077546505_a4f6c4daa9.jpg,0,Egy kék rövidnadrágos fiú lecsúszik egy csúszdán a medencébe.,59
1077546505_a4f6c4daa9.jpg,1,Egy kék úszónadrágos fiú sárga csúszdán csúszik le a vízben felfújható játékokkal úszó medencébe.,59
1077546505_a4f6c4daa9.jpg,2,Egy fiú lelovagol egy csúszdán egy kis kerti medencébe.,59
1077546505_a4f6c4daa9.jpg,3,Egy fiú lecsúszik egy csúszdán egy színes csövekkel ellátott medencébe.,59
1077546505_a4f6c4daa9.jpg,4,Egy gyermek leesik a csúszdáról a vízmedencén lebegő színes léggömbökre.,59
1077931201_1e0bb83105.jpg,0,Egy búvárruhás férfi a levegőbe dob egy búvárruhát viselő babát.,60
1077931201_1e0bb83105.jpg,1,"Egy búvárruhás férfi feldob egy kisgyermeket a levegőbe, és készen áll, hogy elkapja.",60
1077931201_1e0bb83105.jpg,2,"Egy férfi a vízben feldob egy kisfiút a levegőbe, és várja, hogy lejöjjön, hogy elkapja.",60
1077931201_1e0bb83105.jpg,3,A férfi a medencében van és egy kisfiút dob ​​a levegőbe.,60
1077931201_1e0bb83105.jpg,4,"Míg a vízcseppek repülnek, egy férfi feldob egy kisfiút a levegőbe.",60
1079274291_9aaf896cc1.jpg,0,Egy kisfiú kinyújtja a nyelvét a kameráért. Egy másik fiú néz rá.,61
1079274291_9aaf896cc1.jpg,1,Két fiú pofázik.,61
1079274291_9aaf896cc1.jpg,2,"Két fiatal fiú néz a kamerába, az egyik mosolyog, a másik kinyújtja a nyelvét.",61
1079274291_9aaf896cc1.jpg,3,"Két fiatal fiú felnéz a kamerába, miközben az egyik kinyújtja a nyelvét.",61
1079274291_9aaf896cc1.jpg,4,két fiatal fiú ostoba arcot vág.,61
10815824_2997e03d76.jpg,0,Egy szőke ló és egy szőke lány fekete pulóverben tüzet bámul egy hordóban.,62
10815824_2997e03d76.jpg,1,Egy lány és a lova áll a tűz mellett.,62
10815824_2997e03d76.jpg,2,Egy lány a kezében egy lópólyát a tűz mögött .,62
10815824_2997e03d76.jpg,3,"Egy férfi, egy lány és két ló egy elfojtott tűz közelében vannak.",62
10815824_2997e03d76.jpg,4,Két ember és két ló tüzet néz .,62
1082252566_8c79beef93.jpg,0,"Egy bulldog, egy báránykutya és egy boxer áll az udvaron.",63
1082252566_8c79beef93.jpg,1,"Egy nagy barna kutya egy kis bostoni terriert lök az arcával, miközben egy másik kutya néz.",63
1082252566_8c79beef93.jpg,2,Egy nagy sovány kutya két kisebb kutya mellett áll a koszban.,63
1082252566_8c79beef93.jpg,3,A közepén három kutya játszik egy labdában.,63
1082252566_8c79beef93.jpg,4,Három különböző méretű kutya.,63
1082379191_ec1e53f996.jpg,0,Egy hölgy és egy férfi ing nélkül ül a kikötőben.,64
1082379191_ec1e53f996.jpg,1,Egy férfi és egy nő együtt ül a kikötőben.,64
1082379191_ec1e53f996.jpg,2,Egy férfi és egy nő ül a kikötőben.,64
1082379191_ec1e53f996.jpg,3,Egy férfi és egy nő ül a fedélzeten egy tó mellett.,64
1082379191_ec1e53f996.jpg,4,Egy félmeztelen férfi és egy nő ül a kikötőben.,64
1084040636_97d9633581.jpg,0,"Vértes egy fehér kutyáról , aki a mancsára fekteti a fejét .",65
1084040636_97d9633581.jpg,1,egy nagy fehér kutya feküdt a földön.,65
1084040636_97d9633581.jpg,2,Egy fehér kutya feje a földön van.,65
1084040636_97d9633581.jpg,3,Egy fehér kutya támasztja a fejét a csempézett padlón nyitott szemmel.,65
1084040636_97d9633581.jpg,4,Egy fehér kutya támasztja a fejét a terasz tégláján.,65
1084104085_3b06223afe.jpg,0,"egy nő sárga ingben és zöld rövidnadrágban felmászik egy mesterséges vörös falra, miközben biztonsági övet visel.",66
1084104085_3b06223afe.jpg,1,Egy nő kék rövidnadrágban és fehér ingben beltéri sziklamászást végez.,66
1084104085_3b06223afe.jpg,2,A lány egy sziklafalon mászik.,66
1084104085_3b06223afe.jpg,3,"A lány hámban van, sziklákra mászik.",66
1084104085_3b06223afe.jpg,4,Egy mesterséges sziklafalra mászó nő.,66
1087168168_70280d024a.jpg,0,"Egy fiú ugrál egy felfújható gyűrűn, és egy lány figyeli őt",67
1087168168_70280d024a.jpg,1,Egy fiú ugrál egy vízi ugróházon,67
1087168168_70280d024a.jpg,2,Egy tinédzser fiú felfújható csúszdán ugrál .,67
1087168168_70280d024a.jpg,3,Egy fiatal fiú ugrál és egy fiatal lány ül egy felfújható medencében.,67
1087168168_70280d024a.jpg,4,Két fiatal gyerek játszik a vízben egy felfújt játékon.,67
1087539207_9f77ab3aaf.jpg,0,Egy család egy traktoron játszik egy szép napon,68
1087539207_9f77ab3aaf.jpg,1,A gyerekek traktoron ülnek a mezőn.,68
1087539207_9f77ab3aaf.jpg,2,Több gyerek játszik egy Polaris járművön a szabadban.,68
1087539207_9f77ab3aaf.jpg,3,A gyerekek négykerekűn játszottak a terepen.,68
1087539207_9f77ab3aaf.jpg,4,A négy gyerek ATV-n ül a mezőn.,68
1088767354_2acee738cf.jpg,0,Egy vörös jelmezben álló nő bal oldalán egy férfi és egy nő együtt állnak.,69
1088767354_2acee738cf.jpg,1,Egy piros jelmezt viselő nő két másik embert néz az utcán.,69
1088767354_2acee738cf.jpg,2,Egy fiatal nő piros flitteres jelmezben és tollas áll a járdán.,69
1088767354_2acee738cf.jpg,3,"A lazacszínű bikinis lány két fiatal mellett áll; az egyik fekete ruhát visel, a másik pedig popot iszik.",69
1088767354_2acee738cf.jpg,4,"Két fiatalt egy piros bikinibe és piros tollas fejdíszbe öltözött, pompás fiatal nő keres fel.",69
108898978_7713be88fc.jpg,0,Síelők sétálnak fel a dombra egy erdőn keresztül.,70
108898978_7713be88fc.jpg,1,Két férfi síel a hóban egy erdős területen.,70
108898978_7713be88fc.jpg,2,Két sárga kabátot viselő ember sífutó .,70
108898978_7713be88fc.jpg,3,Két síelő tör az erdőben.,70
108898978_7713be88fc.jpg,4,Két síelő csúszik le egy ösvényen az erdőben.,70
108899015_bf36131a57.jpg,0,Egy magányos síelő egy hegyre készül felfelé.,71
108899015_bf36131a57.jpg,1,Síelők egy hóval borított domb tetején.,71
108899015_bf36131a57.jpg,2,Két túrázó felmászik egy havas dombra.,71
108899015_bf36131a57.jpg,3,Két ember van egy hóval borított hegyen.,71
108899015_bf36131a57.jpg,4,Két ember felmászik egy havas hegyre.,71
1089181217_ee1167f7af.jpg,0,egy barna kutya fut le a kövezett ösvényen,72
1089181217_ee1167f7af.jpg,1,Egy barna kutya fut a fű mellett.,72
1089181217_ee1167f7af.jpg,2,Egy kutya rohan az úton.,72
1089181217_ee1167f7af.jpg,3,Egy világosbarna kutya boldogan szalad az ösvényen.,72
1089181217_ee1167f7af.jpg,4,Energikus barna kutya fut,72
1089755335_0bfbfd30e6.jpg,0,Egy anya és gyermekei horgászik a sétányon éjszaka.,73
1089755335_0bfbfd30e6.jpg,1,Egy nő és három gyerek áll a fedélzeten egy horgászbottal.,73
1089755335_0bfbfd30e6.jpg,2,"Egy nő áll a gyerekekkel a sétányon éjszaka, kilátással a tengerre.",73
1089755335_0bfbfd30e6.jpg,3,"Vannak, akik éjjel a mólón vannak, és egy lánnyal horgászik.",73
1089755335_0bfbfd30e6.jpg,4,Nő három gyermekkel este a sétányon horgászik.,73
109202756_b97fcdc62c.jpg,0,Egy kék kabátba és kék farmerbe öltözött nő barna lovon lovagol egy befagyott tó és hóval borított hegy közelében.,74
109202756_b97fcdc62c.jpg,1,Egy kék kabátos nő barna pónival lovagol a víz közelében.,74
109202756_b97fcdc62c.jpg,2,Egy nő lovon ül egy befagyott tó közelében télen.,74
109202756_b97fcdc62c.jpg,3,Egy fiatal szőke nő ül egy barna igásló tetején a havas hegyekben.,74
109202756_b97fcdc62c.jpg,4,Nő kék kabátban ül igáslón egy befagyott tó közelében.,74
109202801_c6381eef15.jpg,0,Két vontató ló húz egy szekeret a hóban.,75
109202801_c6381eef15.jpg,1,Két aranybarna ló húz egy kék kabátos nő által vezetett szánkót.,75
109202801_c6381eef15.jpg,2,Két ló húz egy nőt a szekéren.,75
109202801_c6381eef15.jpg,3,Két ló egy nő által vezetett kocsit húz a hóval borított talajon.,75
109202801_c6381eef15.jpg,4,Két ló húzza a szánkót egy mosolygós szőke nő kormányozta.,75
109260216_85b0be5378.jpg,0,"Egy személy, aki kötéllel mászik le egy puszta sziklaszikláról",76
109260216_85b0be5378.jpg,1,"Az ember felmászik egy magas, lapos hegyre, miközben egy biztonsági kötélbe kapaszkodik.",76
109260216_85b0be5378.jpg,2,"Egy személy felmászik egy sziklára, miközben egy fehér kötélbe kapaszkodik.",76
109260216_85b0be5378.jpg,3,Egy személy lefelé rohan egy meredek lejtőn.,76
109260216_85b0be5378.jpg,4,Egy piros mellényt viselő személy felmászik egy meredek sziklán.,76
109260218_fca831f933.jpg,0,Az emberek egy sziklakupolában állnak.,77
109260218_fca831f933.jpg,1,A barlangban lévő fénytengely három spelunkert mutat,77
109260218_fca831f933.jpg,2,"A spelunkerek egy sziklabarlangban pózolnak, miközben a felszínről érkező napfényben fürödnek.",77
109260218_fca831f933.jpg,3,három ember ül egy barlangban.,77
109260218_fca831f933.jpg,4,Három sziklamászó pózol nagy sziklákon.,77
1093716555_801aacef79.jpg,0,egy csapat hátizsákos feküdt a száraz talajon .,78
1093716555_801aacef79.jpg,1,Egy csoport túrázó pihen a földön néhány hegy előtt.,78
1093716555_801aacef79.jpg,2,Az emberek táboroznak a háttérben a hegyekkel.,78
1093716555_801aacef79.jpg,3,Több túrázó pihen felszerelésével egy hegy előtt.,78
1093716555_801aacef79.jpg,4,A túrázók csoportja egy hegy előtt pihen .,78
1093737381_b313cd49ff.jpg,0,Egy kék ruhás nő áll két patak mellett játszó gyermek krétával készült portréjával.,79
1093737381_b313cd49ff.jpg,1,Egy nő egy krétarajz előtt áll,79
1093737381_b313cd49ff.jpg,2,"Egy nő áll egy krétarajz mellett, egy istállószerű építmény előtt.",79
1093737381_b313cd49ff.jpg,3,Egy nő áll kint egy kidolgozott kréta-illusztráció közelében.,79
1093737381_b313cd49ff.jpg,4,Egy kék ruhát viselő nő egy fiút és egy lányt rajzol a járdára krétával.,79
1094462889_f9966dafa6.jpg,0,Egy barna kutya játszik egy mély hókupacban.,80
1094462889_f9966dafa6.jpg,1,Egy kutya nézi a kamerát a hóban.,80
1094462889_f9966dafa6.jpg,2,egy kutya szaladgál a hóban.,80
1094462889_f9966dafa6.jpg,3,Egy cserzett kutya áll a hóban és felnéz.,80
1094462889_f9966dafa6.jpg,4,A barna kutya kint van a hóban.,80
1095476286_87d4f8664e.jpg,0,Egy fiú ugrál a szökőkútban.,81
1095476286_87d4f8664e.jpg,1,egy fiú játszik a szökőkutakban.,81
1095476286_87d4f8664e.jpg,2,Egy gyerek játszik a szökőkútban.,81
1095476286_87d4f8664e.jpg,3,Egy kisfiú játszik a vízben.,81
1095476286_87d4f8664e.jpg,4,"Egy fiatal fiú ugrál a vízen, amelyet a földről szórnak fel.",81
1095580424_76f0aa8a3e.jpg,0,Egy Corgi kirohan az alagútból.,82
1095580424_76f0aa8a3e.jpg,1,Egy kutya fut ki az alagútból egy pályán.,82
1095580424_76f0aa8a3e.jpg,2,Kutya kifut az alagútból az akadálypályán,82
1095580424_76f0aa8a3e.jpg,3,A kutya kiszalad az alagútból egy kutyaengedelmességi tanfolyamon.,82
1095580424_76f0aa8a3e.jpg,4,A kis barna-fehér kutya kiszalad egy kis alagútból.,82
1095590286_c654f7e5a9.jpg,0,Egy szőke kutya és egy fekete-fehér kutya szaladgál a földön.,83
1095590286_c654f7e5a9.jpg,1,egy kutya üldöz egy másik kutyát.,83
1095590286_c654f7e5a9.jpg,2,Egy sárga kutya és egy fekete-fehér kutya szaladgál a földben.,83
1095590286_c654f7e5a9.jpg,3,Két kutya fut a mezőn.,83
1095590286_c654f7e5a9.jpg,4,két kutya rohangál,83
1095980313_3c94799968.jpg,0,Egy kék fürdőruhás kislány egy fából készült kerítésen sétál egy homokos strand mellett.,84
1095980313_3c94799968.jpg,1,Egy kislány kitárt karral pózol a tengerparton.,84
1095980313_3c94799968.jpg,2,Egy fiatal lány sétál egy korláton a strand előtt.,84
1095980313_3c94799968.jpg,3,Kék fürdőruhás kislány egy korláton állt a strand közelében.,84
1095980313_3c94799968.jpg,4,A kék fürdőruhás kislány a tengerparton pózol.,84
1096097967_ac305887b4.jpg,0,Egy fekete-fehér kutya vizet iszik vízpermetből.,85
1096097967_ac305887b4.jpg,1,Egy fekete-fehér kutyát áztatnak vízsugárral egy kék pancsolómedencében.,85
1096097967_ac305887b4.jpg,2,Egy kutya egy kerti tömlőből dugja az arcát a zuhany alá.,85
1096097967_ac305887b4.jpg,3,Egy kis fehér kutyát kipermetez a víz,85
1096097967_ac305887b4.jpg,4,Egy fehér-fekete kutya ugrál a medencébe.,85
1096165011_cc5eb16aa6.jpg,0,egy fiú mosolyog a víz alatt.,86
1096165011_cc5eb16aa6.jpg,1,Egy vörös hajú fiú víz alatt úszik.,86
1096165011_cc5eb16aa6.jpg,2,Egy kisfiú víz alatt úszik,86
1096165011_cc5eb16aa6.jpg,3,Egy mosolygós fiú víz alatt úszik egy medencében.,86
1096165011_cc5eb16aa6.jpg,4,A fiúk mosolyognak a víz alatt a medencénél.,86
1096395242_fc69f0ae5a.jpg,0,Egy fiú játékpisztollyal.,87
1096395242_fc69f0ae5a.jpg,1,Egy kisfiú narancssárga rövidnadrágban játszik egy játékkal.,87
1096395242_fc69f0ae5a.jpg,2,Egy fiatal fiú kinyújtott lábbal egy játékot céloz a kandalló előtti kamerába.,87
1096395242_fc69f0ae5a.jpg,3,Egy kisgyerek játszik az új világító játékával.,87
1096395242_fc69f0ae5a.jpg,4,Játékpisztolyos fiú a kamerára mutatott.,87
109671650_f7bbc297fa.jpg,0,Egy fiú sárga rövidnadrágban áll egy szikla tetején.,88
109671650_f7bbc297fa.jpg,1,Egy kéket és sárgát viselő fiú a szikla szélén sétál.,88
109671650_f7bbc297fa.jpg,2,Egy kisfiú magasan a levegőben áll egy sziklán.,88
109671650_f7bbc297fa.jpg,3,Egy kisgyerek egyedül áll néhány szaggatott sziklán.,88
109671650_f7bbc297fa.jpg,4,A gyermek a szikla szélének közelében áll.,88
109738763_90541ef30d.jpg,0,Egy személy egy motoros szánon ugrás közben.,89
109738763_90541ef30d.jpg,1,Egy hószán repül a levegőben.,89
109738763_90541ef30d.jpg,2,Egy motoros szános a levegőben repül a gépén a magas fenyőfák előtt.,89
109738763_90541ef30d.jpg,3,Rider magasra ugrik motorosszán a vidéki területen.,89
109738763_90541ef30d.jpg,4,A férfi a levegőben van.,89
109738916_236dc456ac.jpg,0,Emberek motoros szánokon közlekednek.,90
109738916_236dc456ac.jpg,1,Az emberek sisakban és védőszemüvegben pózolnak motoros szánozás közben.,90
109738916_236dc456ac.jpg,2,Többen pihennek motoros szánozás közben.,90
109738916_236dc456ac.jpg,3,Három ember és két motoros szán .,90
109738916_236dc456ac.jpg,4,"Két sisakos férfi sárga motoros szánokon ül, míg egy másik férfi mögötte áll és nézi.",90
109823394_83fcb735e1.jpg,0,Három ember vezet ATV-t.,91
109823394_83fcb735e1.jpg,1,"Három ember ATV-n egy barna mezőben elfordítja a fejét, hogy a kamerába nézzen.",91
109823394_83fcb735e1.jpg,2,Három ember az ATV-n kívül.,91
109823394_83fcb735e1.jpg,3,három ember négykerekű ATV-n egy mezőn.,91
109823394_83fcb735e1.jpg,4,Három ember gurul a négykerekűjükkel a mezőn.,91
109823395_6fb423a90f.jpg,0,Egy négykerekű ugrál egy üres mezőn .,92
109823395_6fb423a90f.jpg,1,Egy négykerekű férfi repül a levegőben.,92
109823395_6fb423a90f.jpg,2,Egy személy narancssárga ATV-n ül egy nagy üres mezőn.,92
109823395_6fb423a90f.jpg,3,Ember ugrás terepjáróval,92
109823395_6fb423a90f.jpg,4,Férfi egy ATV-n levegőt fogni!,92
109823397_e35154645f.jpg,0,"Egy férfi ugrál a levegőben, miközben ATV-n ül",93
109823397_e35154645f.jpg,1,Egy négykerekű férfi ugrik egy kis épület közelében.,93
109823397_e35154645f.jpg,2,Egy ATV egy mező fölött repül a levegőben egy fehér szerkezet előtt.,93
109823397_e35154645f.jpg,3,Egy barna kabátba öltözött személy átugrik egy quaddal egy betakarított kukoricatáblán egy kis épület előtt.,93
109823397_e35154645f.jpg,4,Férfi négykerekű a levegőben.,93
1100214449_d10861e633.jpg,0,Egy fiú csíkos ingben ugrál a szökőkút előtt.,94
1100214449_d10861e633.jpg,1,Egy fiú egy épület előtt ugrik le egy folyó kő szökőkút oldaláról.,94
1100214449_d10861e633.jpg,2,Egy boldog fiú ugrál a városi szökőkút előtt.,94
1100214449_d10861e633.jpg,3,Egy kisfiú ugrál a szökőkút előtt.,94
1100214449_d10861e633.jpg,4,Egy kisfiú játékosan ugrik le a szökőkút oldaláról.,94
1104133405_c04a00707f.jpg,0,Egy fiú futballlabdát cipel.,95
1104133405_c04a00707f.jpg,1,Egy fiú a hóna alatt egy labdával sétál.,95
1104133405_c04a00707f.jpg,2,Egy fiú futballlabdával sétál a kerítés közelében.,95
1104133405_c04a00707f.jpg,3,Egy fehér pólót viselő fiú sétál a füvön és egy futballlabdát cipel.,95
1104133405_c04a00707f.jpg,4,Kisfiú futball-labdát hord a pályán.,95
1105959054_9c3a738096.jpg,0,Egy gyerek fest egy képet.,96
1105959054_9c3a738096.jpg,1,Egy művész felhőket fest egy vászonra.,96
1105959054_9c3a738096.jpg,2,Egy fiatal lány képet fest.,96
1105959054_9c3a738096.jpg,3,Egy fiatal lány zsinórral fest vízszínekkel egy fehér papírra a falon.,96
1105959054_9c3a738096.jpg,4,A gyermek vízfestékkel fest egy nagy papírra.,96
110595925_f3395c8bd6.jpg,0,Egy kerékpáros kerékpároz egy kanyargós úton felfelé egy dombon.,97
110595925_f3395c8bd6.jpg,1,Egy férfi aerodinamikus felszerelésben biciklizik egy éles kanyar körüli úton.,97
110595925_f3395c8bd6.jpg,2,Egy hegyikerékpáros férfi pedáloz fel egy dombon.,97
110595925_f3395c8bd6.jpg,3,"Ember biciklizik fel egy úton, miközben tehenek legelnek a közeli dombon.",97
110595925_f3395c8bd6.jpg,4,A motoros egy kanyarban halad az úton.,97
1107246521_d16a476380.jpg,0,"egy fekete kutya ugrál, hogy elkapjon egy kötéles játékot",98
1107246521_d16a476380.jpg,1,Egy fekete kutya elhozni játszik egy kötélgolyóval.,98
1107246521_d16a476380.jpg,2,"Egy fekete kutya leugrik, hogy egy kötéljátékot vegyen.",98
1107246521_d16a476380.jpg,3,Egy fekete kutya fut a kötéljátéka után.,98
1107246521_d16a476380.jpg,4,Egy nagy fekete kutya játszik egy füves udvaron.,98
1107471216_4336c9b328.jpg,0,Egy kislány mozi kamerát tart az arca előtt.,99
1107471216_4336c9b328.jpg,1,Egy fiatal lány egy régimódi videokamerán keresztül néz.,99
1107471216_4336c9b328.jpg,2,Egy fiatal lány stabilizálja a célját egy kamerával,99
1107471216_4336c9b328.jpg,3,"Lány rózsás arccal és ajkakkal, kezében fekete játékpisztoly.",99
1107471216_4336c9b328.jpg,4,Van egy kölyök fegyverrel.,99
1110208841_5bb6806afe.jpg,0,Egy fekete-fehér border collie elkap egy frizbit a közönség előtt.,100
1110208841_5bb6806afe.jpg,1,egy barna-fehér kutya fog egy frizbit a szájába egy embercsoport előtt.,100
1110208841_5bb6806afe.jpg,2,"Egy barna-fehér ásott felugrott, hogy elkapjon egy frizbit, miközben a közönség nézi.",100
1110208841_5bb6806afe.jpg,3,"Egy kutya ugrik, hogy elkapjon egy frizbit, miközben sokan nézik.",100
